babbage_atk_baixo: .word 16, 16
.byte 199,199,199,199,164,199,199,199,199,199,199,199,199,199,199,199,
199,199,164,199,91,164,164,164,164,91,164,199,199,199,199,199,
199,199,199,91,164,164,91,182,182,182,182,164,199,199,199,199,
199,55,55,164,91,182,182,182,182,182,182,91,164,55,55,199,
55,55,55,91,182,182,182,182,182,182,182,182,91,55,55,55,
55,55,55,91,182,82,82,182,182,82,82,182,164,73,55,55,
55,55,73,182,182,182,255,182,182,255,182,182,182,73,73,55,
55,55,73,73,182,182,182,182,182,182,182,182,73,73,73,55,
55,55,73,73,73,182,182,182,182,182,182,73,73,73,73,55,
55,55,73,73,73,73,255,129,129,255,73,73,73,182,182,55,
55,55,73,73,73,73,73,255,255,73,73,73,55,182,182,55,
55,55,55,73,73,73,73,73,73,73,73,73,55,55,55,55,
199,199,199,182,182,182,0,0,0,0,0,73,46,199,199,199,
199,199,199,182,182,182,0,46,46,0,0,46,46,199,199,199,
199,199,199,199,46,11,11,46,46,11,11,46,199,199,199,199,
199,199,199,199,199,46,46,46,46,46,46,199,199,199,199,199,


