turing_esquerda: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,182,10,10,10,199,199,199,199,199,199,199,
199,199,199,199,199,182,10,10,10,10,199,199,199,199,199,199,
199,199,199,10,10,10,10,10,182,9,9,9,9,199,199,199,
199,199,0,64,10,10,10,182,182,9,9,9,9,9,199,199,
199,199,0,64,9,10,182,182,255,182,9,9,9,9,199,199,
199,199,199,64,9,255,182,182,182,182,9,9,9,9,199,199,
199,199,199,64,9,255,182,182,182,182,182,9,9,9,199,199,
199,199,0,64,9,10,182,182,255,182,182,83,83,83,199,199,
199,199,0,64,10,10,10,182,182,182,182,9,9,9,199,199,
199,199,199,10,10,10,10,10,182,182,9,9,9,199,199,199,
199,199,199,199,199,182,10,10,10,10,199,199,199,199,199,199,
199,199,199,199,199,182,10,10,10,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


