projetor: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,82,82,82,82,82,82,82,82,199,199,199,199,
199,199,199,82,173,173,173,182,182,173,173,173,82,199,199,199,
199,199,199,82,182,164,182,164,173,182,224,182,82,199,199,199,
199,199,199,82,182,182,182,173,173,182,182,182,82,199,199,199,
199,199,199,82,182,164,173,164,182,173,182,182,82,199,199,199,
199,199,199,82,182,173,182,182,182,182,173,182,82,199,199,199,
199,199,199,82,173,182,182,182,182,182,182,173,82,199,199,199,
199,199,199,82,164,164,164,164,164,0,0,164,82,199,199,199,
199,199,199,164,182,173,182,173,0,253,253,0,164,199,199,199,
199,199,199,164,173,182,173,182,0,253,253,0,164,199,199,199,
199,199,199,82,164,164,164,164,164,0,0,164,82,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


